timestamp,ticker,open,high,low,close,volume,bu,sd,fb,fs,fn,volume_ma_20,liquidity_score
3/12/2019,GVR,8673.084,8935.905,8673.084,8794.857,212100,92584.19,107319.375,21310000,0,21310000,410545,0.516630333
3/13/2019,GVR,8848.298,9111.119,8673.084,8862.315,166300,72591.94,84145.266,0,0,0,417800,0.398037338
3/14/2019,GVR,8935.905,9198.726,8848.298,9014.751,175300,76520.55,88699.13,0,0,0,426420,0.41109704
3/15/2019,GVR,9111.119,10337.615,8935.905,9889.068,1093809,477460.72,553450.7,0,0,0,479462.95,2
3/18/2019,GVR,9899.581,10775.65,9899.581,10269.282,594650,259571.84,300883.84,5850000,0,5850000,507995.45,1.170581351
3/19/2019,GVR,10337.615,10425.223,9636.76,9901.333,348200,151993.47,176183.9,0,0,0,523530.45,0.665099805
3/20/2019,GVR,9636.76,10074.795,9373.939,9734.004,533080,232695.8,269730.38,2230000,0,2230000,544789.45,0.978506467
3/21/2019,GVR,9899.581,11126.077,9899.581,10966.633,7795070,3402641.5,3944186.8,0,0,0,930867.95,2
3/22/2019,GVR,10950.864,12264.968,10775.65,11594.774,747600,326336.34,378274.22,0,0,0,961697.95,0.777375058
3/25/2019,GVR,11388.898,11388.898,10425.223,10656.505,610250,266381.44,308777.22,0,0,0,988515.45,0.617339871
3/26/2019,GVR,10512.829,10863.257,10425.223,10627.595,332100,144965.62,168037.55,0,0,0,1002805.45,0.331170917
3/27/2019,GVR,10600.437,11739.326,10425.223,11171.633,394630,172260.72,199676.78,0,0,0,1008831.95,0.391175161
3/28/2019,GVR,10950.864,11126.077,10512.829,10774.773,414859,181090.92,209912.34,0,0,0,711659.9,0.58294559
3/29/2019,GVR,10512.829,10863.257,10337.615,10525.971,449200,196081.17,227288.36,0,0,0,733414.9,0.61247733
4/1/2019,GVR,10600.437,10688.043,9899.581,10127.358,513854,224303.42,260002.3,0,0,0,754962.6,0.680635041
4/2/2019,GVR,10162.401,10950.864,9987.1875,10518.086,361820,157938.77,183075.4,0,0,0,767246.6,0.471582409
4/3/2019,GVR,10425.223,10688.043,10074.795,10341.996,136112,59414.52,68870.6,0,0,0,757332.2,0.179725621
4/4/2019,GVR,10337.615,11038.471,10162.401,10716.077,708004,309052.22,358239.25,0,0,0,788182.35,0.898274365
4/5/2019,GVR,10688.043,10950.864,10600.437,10733.599,315111,137549.72,159441.38,0,0,0,799767.45,0.394003282
4/8/2019,GVR,10688.043,10863.257,10512.829,10647.744,344404,150336.47,174263.19,0,0,0,812322.65,0.42397439
4/9/2019,GVR,10688.043,10863.257,10162.401,10415.586,581280,253735.67,294118.84,496780000,0,496780000,830781.65,0.699678429
4/10/2019,GVR,10425.223,10425.223,9987.1875,10118.598,602900,263173.06,305058.22,0,0,0,852611.65,0.707121466
4/11/2019,GVR,10162.401,10425.223,9899.581,10025.734,261100,113973.27,132112.62,0,0,0,856901.65,0.304702412
4/12/2019,GVR,9987.1875,9987.1875,9549.153,9752.401,384751,167948.42,194678.16,0,471310000,-471310000,821448.75,0.468381016
4/15/2019,GVR,9987.1875,9987.1875,9549.153,9752.401,384751,167948.42,194678.16,0,,-471310000,810953.8,0.474442564
4/16/2019,GVR,9899.581,10162.401,9811.974,9990.692,284850,124340.44,144129.77,0,0,0,807786.3,0.352630392
4/17/2019,GVR,10074.795,10250.009,9899.581,10045.009,246180,107460.516,124563.336,0,0,0,793441.3,0.310268699
4/18/2019,GVR,9811.974,10337.615,9636.76,9965.286,332200,145009.28,168088.14,0,0,0,420297.8,0.790391955
4/19/2019,GVR,9811.974,9987.1875,9724.367,9798.833,115200,50286.18,58289.445,0,0,0,388677.8,0.296389452
4/22/2019,GVR,9811.974,9811.974,9461.546,9610.479,198920,86830.96,100650.49,0,10900000,-10900000,368111.3,0.540380043
4/23/2019,GVR,9636.76,10074.795,9549.153,9694.581,193830,84609.12,98075.03,0,0,0,361197.8,0.536631175
4/24/2019,GVR,9899.581,9899.581,9636.76,9671.803,117220,51167.934,59311.535,0,0,0,347327.3,0.337491467
4/25/2019,GVR,9636.76,10074.795,9636.76,9824.239,125900,54956.855,63703.484,0,0,0,332879.35,0.37821511
4/26/2019,GVR,9724.367,9724.367,9549.153,9631.504,218440,95351.67,110527.31,0,0,0,321341.35,0.679775572
4/29/2019,GVR,9724.367,9724.367,9549.153,9631.504,218440,95351.67,110527.31,0,,0,306570.65,0.712527439
4/30/2019,GVR,9724.367,9724.367,9549.153,9631.504,218440,95351.67,110527.31,0,,0,299401.65,0.729588498
5/1/2019,GVR,9724.367,9724.367,9549.153,9631.504,0,0,0,0,,0,292596.05,0
5/2/2019,GVR,9724.367,9899.581,9549.153,9714.73,227210,99179.88,114964.805,0,0,0,268556.35,0.846042181
5/3/2019,GVR,9636.76,9811.974,9549.153,9635.884,155110,67707.375,78483.3,0,0,0,260556.3,0.595303203
5/6/2019,GVR,9636.76,9724.367,9198.726,9420.371,223500,97560.43,113087.6,0,0,0,254511.1,0.878154234
5/7/2019,GVR,9461.546,9987.1875,9286.332,9514.986,325700,142171.95,164799.25,0,0,0,241732.1,1.347359329
5/8/2019,GVR,9111.119,9461.546,9111.119,9286.332,326500,142521.16,165204.03,0,0,0,227912.1,1.432569837
5/9/2019,GVR,9198.726,9811.974,9111.119,9372.1875,606700,264831.8,306980.97,0,0,0,245192.1,2
5/10/2019,GVR,9373.939,9373.939,9198.726,9244.281,124001,54127.92,62742.617,0,0,0,232154.6,0.534131135
5/13/2019,GVR,9373.939,9636.76,9198.726,9462.423,294685,128633.53,149106.12,0,0,0,227651.3,1.294457796
5/14/2019,GVR,9461.546,10162.401,9461.546,9928.491,855971,373641.6,433108.3,232000000,0,232000000,256207.35,2
5/15/2019,GVR,9811.974,10250.009,9811.974,10056.397,174240,76057.84,88162.79,0,0,0,252610.35,0.689757961
5/16/2019,GVR,9987.1875,10074.795,9899.581,10014.346,237250,103562.47,120044.89,229000000,0,229000000,247862.85,0.957182571
5/17/2019,GVR,9987.1875,10162.401,9987.1875,10080.927,398811,174085.78,201792.3,0,5750000,-5750000,262043.4,1.521927284
5/20/2019,GVR,10074.795,10250.009,9899.581,10075.671,318682,139108.52,161248.23,0,0,0,268031.5,1.188972192
5/21/2019,GVR,10074.795,10512.829,10074.795,10335.863,606100,264569.9,306677.38,0,0,0,288645,2
5/22/2019,GVR,10512.829,10688.043,10250.009,10493.556,531842,232155.4,269103.97,0,0,0,309376.1,1.71907914
5/23/2019,GVR,10337.615,10425.223,10162.401,10284.175,267865,116926.28,135535.61,0,0,0,316474.35,0.846403508
5/24/2019,GVR,10337.615,10337.615,9899.581,10137.872,366937,160172.39,185664.53,0,195830000,-195830000,323899.2,1.132874055
5/27/2019,GVR,10074.795,10337.615,9987.1875,10101.953,230532,100629.98,116645.68,0,194140000,-194140000,324503.8,0.710413869
5/28/2019,GVR,10337.615,11213.685,10250.009,10949.111,1251990,546508.6,633487.9,1270000,210110000,-208840000,376181.3,2
5/29/2019,GVR,11388.898,11388.898,10863.257,11038.471,567397,247675.58,287094.25,0,214100000,-214100000,404551.15,1.402534636
5/30/2019,GVR,11038.471,11126.077,10775.65,10899.176,381800,166660.27,193184.98,379100000,210430000,168670000,412280.65,0.926068201
5/31/2019,GVR,10775.65,10775.65,10162.401,10488.299,638703,278801.5,323174,0,206580000,-206580000,436460.3,1.463370208
6/3/2019,GVR,10250.009,10337.615,9724.367,10127.358,558702,243880.11,282694.72,2300000,194250000,-191950000,453220.4,1.232737979
6/4/2019,GVR,10162.401,10250.009,9987.1875,10102.829,208910,91191.72,105705.28,0,196340000,-196340000,447380.9,0.466962269
6/5/2019,GVR,10074.795,10337.615,9987.1875,10168.534,236330,103160.875,119579.38,0,543160000,-543160000,442872.4,0.533630003
6/6/2019,GVR,10250.009,10863.257,10250.009,10664.39,997317,435340.8,504627.22,0,205360000,-205360000,462403.25,2
6/7/2019,GVR,10863.257,11826.933,10863.257,11492.274,3556130,1552293.4,1799347.6,2766740000,0,2766740000,634009.7,2
6/10/2019,GVR,11826.933,11914.54,11213.685,11524.689,860487,375612.88,435393.3,0,0,0,662299.8,1.299240918
6/11/2019,GVR,11388.898,11739.326,11213.685,11480.886,1086110,474100.03,549555.1,650000000,0,650000000,673806.75,1.611901335
6/12/2019,GVR,11476.505,12264.968,11301.291,11939.069,2636146,1150709.2,1333849.8,2619090000,0,2619090000,796902.05,2
6/13/2019,GVR,11826.933,12615.3955,11826.933,12298.258,1674617,730990.4,847330.7,0,0,0,868770.4,1.927571427
6/14/2019,GVR,12089.754,12264.968,11564.112,11872.488,1407731,614491.44,712290.44,157900000,0,157900000,919216.4,1.531446784
6/17/2019,GVR,11739.326,11826.933,11388.898,11550.971,804133,351013.7,406879.06,0,0,0,943488.95,0.85229721
6/18/2019,GVR,11564.112,11826.933,11564.112,11656.1,771147,336614.9,390188.66,0,675900000,-675900000,951741.3,0.810248541
6/19/2019,GVR,11826.933,12002.146,11651.719,11807.659,730852,319025.66,369800,0,0,0,961691.8,0.759964887
6/20/2019,GVR,12089.754,12114.544,10022.824,11826.933,0,0,0,2037780000,0,2037780000,948298.55,0
6/21/2019,GVR,11826.933,11916.531,11475.178,11651.719,0,0,0,0,0,0,929951.7,0
6/24/2019,GVR,11388.898,11651.719,11038.471,11253.983,979786,427688.3,495756.8,0,0,0,967414.4,1.012788315
6/25/2019,GVR,11213.685,11213.685,10863.257,11036.719,491647,214609.8,248765.9,0,12700000,-12700000,929397.25,0.52899554
6/26/2019,GVR,11038.471,11388.898,11038.471,11247.852,460862,201171.78,233189.16,1029900000,12800000,1017100000,924070.5,0.498730346
6/27/2019,GVR,11126.077,11388.898,10950.864,11095.415,564900,246585.61,285830.8,44700000,0,44700000,933225.5,0.605319936
6/28/2019,GVR,11038.471,11126.077,10775.65,10948.235,333500,145576.75,168745.92,0,0,0,917965.35,0.363303473
7/1/2019,GVR,11038.471,11213.685,10950.864,11080.522,274713,119915.516,139000.6,0,12700000,-12700000,903765.9,0.303964777
7/2/2019,GVR,11126.077,11564.112,10950.864,11318.8125,930142,406018.12,470637.7,0,0,0,939827.5,0.989694385
7/3/2019,GVR,11388.898,11564.112,11301.291,11427.445,700563,305804.12,354474.22,130000000,0,130000000,963039.15,0.727450177
7/4/2019,GVR,11388.898,11564.112,11301.291,11388.898,431232,188237.94,218196.83,0,0,0,934734.9,0.461341499
7/5/2019,GVR,11388.898,12002.146,11388.898,11721.805,1344628,586946.25,680361.3,1473450000,0,1473450000,824159.8,1.631513694
7/8/2019,GVR,12002.146,12002.146,11388.898,11607.039,916931,400251.38,463953.12,0,0,0,826982,1.108767785
7/9/2019,GVR,11476.505,11826.933,11476.505,11668.364,1032420,450663.7,522388.8,855060000,0,855060000,824297.5,1.252484692
7/10/2019,GVR,11564.112,11914.54,11564.112,11758.6,1886770,823597.7,954676.9,1268250000,0,1268250000,786828.7,2
7/11/2019,GVR,11739.326,12177.36,11739.326,12003.898,2100200,916762.44,1062669.2,776900000,0,776900000,808107.85,2
7/12/2019,GVR,12002.146,12089.754,11739.326,11867.232,802265,350198.28,405933.88,0,272000000,-272000000,777834.55,1.031408286
7/15/2019,GVR,11739.326,11826.933,11564.112,11705.159,545340,238047.44,275933.75,22780000,0,22780000,764894.9,0.712960696
7/16/2019,GVR,11739.326,12264.968,11739.326,12095.01,2060910,899611.9,1042789.06,0,0,0,829383.05,2
7/17/2019,GVR,11651.719,12089.754,11651.719,11981.121,599004,261472.42,303086.9,0,0,0,822790.65,0.728015079
7/18/2019,GVR,11914.54,12089.754,11826.933,11967.104,1092270,476788.94,552672,1360000,0,1360000,877404.15,1.244888117
7/19/2019,GVR,12002.146,12264.968,11914.54,12088.002,1255523,548050.8,635275.5,2760000,0,2760000,940180.3,1.335406624
7/22/2019,GVR,12089.754,12615.3955,11914.54,12380.608,2591067,1131031.8,1311040.5,978000000,0,978000000,1020744.35,2
7/23/2019,GVR,12440.182,12703.002,12264.968,12494.497,2137340,932974.5,1081461.5,7308630000,0,7308630000,1103029,1.937700641
7/24/2019,GVR,12615.3955,13141.036,12615.3955,12943.921,4425470,1931770.6,2239220.5,12276580000,99830000,12176750000,1301259.4,2
7/25/2019,GVR,13141.036,13316.25,12878.216,13051.678,1995230,870941.8,1009556,771820000,296000000,475820000,1372775.9,1.453427322
7/26/2019,GVR,12965.822,12965.822,12615.3955,12807.254,1321075,576665.06,668443.8,330250000,0,330250000,1422154.65,0.928924994
7/29/2019,GVR,12703.002,13053.43,12615.3955,12914.135,1407833,614535.94,712342.06,5920000,0,5920000,1478810.65,0.952003558
7/30/2019,GVR,12965.822,13316.25,12790.609,13038.536,1770462,772827.9,895826.8,151860000,0,151860000,1520826.65,1.164144513
7/31/2019,GVR,12878.216,13141.036,12177.36,12819.52,2187131,954708.9,1106655,14985460000,146000000,14839460000,1595155.05,1.371108721
8/1/2019,GVR,12965.822,13053.43,12790.609,12937.788,921570,402276.34,466300.4,0,0,0,1619671.95,0.56898559
8/2/2019,GVR,12965.822,13666.678,12790.609,13383.708,3811642,1663827.4,1928632.9,9241050000,152000000,9089050000,1743022.65,2
8/5/2019,GVR,13579.071,14192.319,13491.464,13961.037,2560047,1117491.1,1295344.9,15800000,0,15800000,1825178.45,1.402628329
8/6/2019,GVR,13929.499,15331.209,13666.678,14553.26,3361560,1467361.2,1700898.2,454720000,1037500000,-582780000,1941635.45,1.731303371
8/7/2019,GVR,14805.567,15068.389,14192.319,14582.17,2024354,883654.75,1024292.3,25262000,0,25262000,1948514.65,1.038921622
8/8/2019,GVR,14586.328,15031.033,14586.328,14790.893,1222841,533784.75,618738.94,378024500,0,378024500,1904646.7,0.642030357
8/9/2019,GVR,14853.151,14942.093,14586.328,14737.528,1041947,454822.34,527209.3,11480000,0,11480000,1916630.8,0.543634695
8/12/2019,GVR,14497.387,14764.21,14052.682,14484.046,1816426,792891.7,919083.94,247500000,0,247500000,1980185.1,0.917301115
8/13/2019,GVR,14408.446,14408.446,13430.095,13792.085,3062485,1336811.4,1549570.8,145980000,255230000,-109250000,2030263.85,1.508417243
8/14/2019,GVR,13785.859,13963.741,13430.095,13696.918,836000,364924,423003.28,0,260100000,-260100000,2042113.65,0.409379762
8/15/2019,GVR,13341.154,14052.682,13163.271,13638.217,1694421,739635.06,857351.25,0,0,0,2072221.2,0.81768346
8/16/2019,GVR,13963.741,14230.564,13874.8,14053.571,962722,420239.7,487122.7,31800000,0,31800000,2057581.15,0.467890173
8/19/2019,GVR,13963.741,14141.623,13785.859,13944.174,556650,242984.39,281656.44,0,0,0,1955860.3,0.284606217
8/20/2019,GVR,13963.741,14853.151,13785.859,14471.595,2123290,926841.5,1074352.4,1018320000,0,1018320000,1955157.8,1.085994184
8/21/2019,GVR,14675.27,14764.21,14319.505,14532.074,1371315,598595.44,693864.5,565160000,0,565160000,1802450.05,0.760806104
8/22/2019,GVR,14497.387,14764.21,14319.505,14561.425,1086520,474279,549762.56,635300000,165000000,470300000,1757014.55,0.61838987
8/23/2019,GVR,14586.328,14675.27,14141.623,14339.962,868180,378970.97,439285.88,0,0,0,1734369.8,0.500573753
8/26/2019,GVR,14230.564,14586.328,14052.682,14283.929,1238915,540801.25,626872.1,420000000,0,420000000,1725923.9,0.71782713
8/27/2019,GVR,14319.505,14319.505,13963.741,14130.95,1494455,652347.5,756171.5,551150000,0,551150000,1712123.55,0.87286633
8/28/2019,GVR,14141.623,14319.505,13963.741,14188.762,580033,253191.34,293487.88,159000000,32000000,127000000,1631768.65,0.355462767
8/29/2019,GVR,14052.682,14230.564,13607.977,13890.81,1193535,520992.3,603910.56,421350000,0,421350000,1645366.9,0.725391401
8/30/2019,GVR,13785.859,13874.8,13252.213,13540.382,1975410,862290.1,999527.4,262100000,77500000,184600000,1553555.3,1.271541477
9/2/2019,GVR,13785.859,13874.8,13252.213,13540.382,1975410,862290.1,999527.4,262100000,,184600000,1524323.45,1.295925743
9/3/2019,GVR,13341.154,13430.095,12451.743,12950.703,1825609,796900.2,923730.4,0,296000000,-296000000,1447525.9,1.261192632
9/4/2019,GVR,12540.685,12985.39,11829.156,12408.162,1691487,738354.3,855866.7,351500000,61000000,290500000,1430882.55,1.18212847
9/5/2019,GVR,12807.508,13074.331,12629.626,12807.508,552521,241182.03,279567.22,0,676800000,-676800000,1397366.55,0.395401622
9/6/2019,GVR,12807.508,12807.508,12362.803,12604.722,469282,204847.22,237449.55,42200000,853000000,-810800000,1368733.3,0.342858612
9/9/2019,GVR,12629.626,12629.626,11918.098,12199.151,761807,332537.88,385462.75,6900000,425600000,-418700000,1316002.35,0.578879665
9/10/2019,GVR,12007.038,12273.861,11562.333,11834.493,1181851,515892.12,597998.6,13200000,200080000,-186880000,1221970.65,0.967168074
9/11/2019,GVR,11829.156,12007.038,11651.274,11838.051,322510,140779.47,163185.16,0,266000000,-266000000,1196296.15,0.269590435
9/12/2019,GVR,12007.038,12362.803,12007.038,12200.93,515410,224982.64,260789.61,13800000,0,13800000,1137345.6,0.453169204
9/13/2019,GVR,12184.921,12273.861,12007.038,12135.113,514846,224736.44,260504.23,0,0,0,1114951.8,0.461765253
9/16/2019,GVR,12184.921,12273.861,11918.098,12036.389,248260,108368.46,125615.78,0,0,0,1099532.3,0.22578691
9/17/2019,GVR,12095.9795,12718.566,11918.098,12385.038,823550,359489.44,416703.78,0,84600000,-84600000,1034545.3,0.796050207
9/18/2019,GVR,12540.685,12718.566,12362.803,12468.643,1017050,443954.5,514611.8,0,511000000,-511000000,1016832.05,1.000214342
9/19/2019,GVR,12362.803,12451.743,12273.861,12319.222,277400,121088.42,140360.17,27800000,0,27800000,976376.05,0.284111844
9/20/2019,GVR,12273.861,12451.743,12184.921,12268.525,500199,218342.86,253093.08,0,0,0,957977,0.522140928
9/23/2019,GVR,12273.861,12273.861,12007.038,12134.225,332989,145353.69,168487.36,0,0,0,912680.7,0.364847202
9/24/2019,GVR,12007.038,12095.9795,11918.098,11992.808,576180,251509.47,291538.3,0,0,0,866766.95,0.664746158
9/25/2019,GVR,12007.038,12184.921,12007.038,12100.427,389610,170069.44,197136.73,0,0,0,857245.8,0.454490416
9/26/2019,GVR,12184.921,12273.861,12095.9795,12153.791,296490,129421.44,150019.42,0,0,0,812393.55,0.364958584
9/27/2019,GVR,12184.921,12184.921,11918.098,12076.412,342902,149680.83,173503.19,373680000,0,373680000,730768.15,0.46923501
9/30/2019,GVR,12095.9795,12273.861,12095.9795,12132.445,614342,268167.62,310847.7,573920000,0,573920000,662714.75,0.927008189
10/1/2019,GVR,12184.921,12718.566,12095.9795,12587.823,1360300,593787.25,688291.1,0,0,0,639449.3,2
10/2/2019,GVR,12629.626,12718.566,12273.861,12462.417,601430,262531.4,304314.44,0,243680000,-243680000,584946.45,1.028179588
10/3/2019,GVR,12273.861,12451.743,12007.038,12272.972,344779,150500.16,174452.92,0,0,0,574559.35,0.600075519
10/4/2019,GVR,12273.861,12451.743,12184.921,12319.222,342500,149505.34,173299.78,845500000,0,845500000,568220.25,0.602759229
10/7/2019,GVR,12273.861,12362.803,12007.038,12159.128,395856,172795.89,200297.11,1105050000,1132650000,-27600000,549922.7,0.719839352
10/8/2019,GVR,12184.921,12273.861,12007.038,12171.579,293079,127932.49,148293.52,10960000,136800000,-125840000,505484.1,0.579798652
10/9/2019,GVR,12184.921,12273.861,12095.9795,12148.455,390916,170639.52,197797.55,959270000,1095710000,-136440000,508904.4,0.768152132
10/10/2019,GVR,12184.921,12540.685,12184.921,12407.273,1021630,445953.72,516929.22,6950000,1242920000,-1235970000,534215.4,1.91239339
10/11/2019,GVR,12451.743,12540.685,12273.861,12397.489,360193,157228.56,182252.17,2097720000,0,2097720000,526482.75,0.684149671
10/14/2019,GVR,12451.743,12451.743,12273.861,12320.111,497910,217343.67,251934.88,1390850000,843180000,547670000,538965.25,0.923825794
10/15/2019,GVR,12362.803,12362.803,12095.9795,12209.824,245068,106975.12,124000.68,8220000,0,8220000,510041.15,0.480486722
10/16/2019,GVR,12184.921,12362.803,12007.038,12160.017,458335,200068.72,231910.53,0,272800000,-272800000,482105.4,0.950694599
10/17/2019,GVR,12184.921,12184.921,12007.038,12076.412,228370,99686.24,115551.74,0,0,0,479653.9,0.476114131
10/18/2019,GVR,12184.921,12184.921,12007.038,12051.509,357860,156210.17,181071.72,0,339000000,-339000000,472536.95,0.757316438
10/21/2019,GVR,12095.9795,12095.9795,11918.098,11963.457,221501,96687.836,112076.13,0,0,0,466962.55,0.474344249
10/22/2019,GVR,11918.098,11918.098,11651.274,11781.128,293970,128321.42,148744.34,0,13200000,-13200000,452852.05,0.649152411
10/23/2019,GVR,11740.216,12184.921,11740.216,11973.241,553100,241434.77,279860.2,0,744600000,-744600000,461026.55,1.199713986
10/24/2019,GVR,12095.9795,13074.331,12095.9795,12618.953,2428513,1060075,1228790.6,0,673310000,-673310000,567627.7,2
10/25/2019,GVR,13074.331,13163.271,12718.566,12911.568,1157750,505371.75,585803.9,1960050000,13050000,1947000000,608370.1,1.903035669
10/28/2019,GVR,12896.448,12896.448,12629.626,12746.139,450261,196544.31,227825.22,0,14300000,-14300000,600166.05,0.750227375
10/29/2019,GVR,12629.626,12896.448,12629.626,12787.051,704685,307603.44,356559.88,0,0,0,567385.3,1.241986706
10/30/2019,GVR,12896.448,12985.39,12629.626,12734.576,451719,197180.75,228562.94,0,0,0,559899.75,0.8067855
10/31/2019,GVR,12718.566,12807.508,10939.746,12522.007,571085,249285.44,288960.3,0,0,0,571215.05,0.999772327
11/1/2019,GVR,12451.743,12540.685,12273.861,12341.457,575302,251126.22,291094.06,27600000,0,27600000,582855.15,0.98704112
11/4/2019,GVR,12362.803,12629.626,12095.9795,12335.23,648582,283113.8,328172.62,0,0,0,595491.45,1.089154177
11/5/2019,GVR,12273.861,12362.803,12184.921,12292.539,372943,162794.08,188703.48,0,0,0,599484.65,0.622106004
11/6/2019,GVR,12273.861,12718.566,12273.861,12533.569,644540,281349.44,326127.44,2117200000,2117200000,0,612165.85,1.052884606
11/7/2019,GVR,12451.743,12451.743,12184.921,12346.793,470950,205575.31,238293.53,0,417190000,-417190000,584631.85,0.805549681
11/8/2019,GVR,12273.861,12451.743,12273.861,12338.788,133070,58086.65,67331.4,0,0,0,573275.7,0.232122171
11/11/2019,GVR,12451.743,12451.743,12184.921,12273.861,370790,161854.28,187614.1,1380850000,1849200000,-468350000,566919.7,0.654043245
11/12/2019,GVR,12273.861,12451.743,12184.921,12310.327,130305,56879.69,65932.34,6950000,0,6950000,561181.55,0.232197584
11/13/2019,GVR,12362.803,12540.685,12273.861,12430.397,495304,216206.12,250616.28,1400000,28000000,-26600000,563030,0.879711561
11/14/2019,GVR,12362.803,12451.743,12273.861,12366.36,158780,69309.37,80340.266,0,139000000,-139000000,559550.5,0.283763485
11/15/2019,GVR,12362.803,12362.803,12184.921,12244.511,441050,192523.61,223164.6,1590000000,3099070000,-1509070000,563710,0.782405847
11/18/2019,GVR,12273.861,12362.803,12184.921,12277.419,239640,104605.73,121254.195,0,68850000,-68850000,564616.95,0.424429341
11/19/2019,GVR,12184.921,12273.861,12184.921,12195.594,192090,83849.586,97194.62,0,82240000,-82240000,559522.95,0.343310315
11/20/2019,GVR,12184.921,12540.685,12184.921,12377.033,684200,298661.5,346194.78,0,1409300000,-1409300000,566077.95,1.208667464
11/21/2019,GVR,12451.743,12807.508,12451.743,12595.828,1116227,487246.44,564793.9,0,227300000,-227300000,500463.65,2
11/22/2019,GVR,12540.685,12629.626,12273.861,12433.955,357630,156109.78,180955.34,0,0,0,460457.65,0.776683806
11/25/2019,GVR,12362.803,12362.803,12184.921,12248.958,383750,167511.47,194171.66,0,0,0,457132.1,0.839472879
11/26/2019,GVR,12273.861,12362.803,12184.921,12312.995,353930,154494.69,179083.19,0,0,0,439594.35,0.805128637
11/27/2019,GVR,12273.861,12362.803,12184.921,12284.534,149505,65260.723,75647.26,0,0,0,424483.65,0.352204378
11/28/2019,GVR,12451.743,13074.331,12095.9795,12196.482,504320,220141.72,255178.25,0,0,0,421145.4,1.197496162
11/29/2019,GVR,12184.921,12184.921,12095.9795,12118.215,143210,62512.88,72462.08,0,0,0,399540.8,0.358436485
12/2/2019,GVR,12095.9795,12095.9795,11384.451,12095.9795,794680,346887.34,402096,0,0,0,406845.7,1.953271228
12/3/2019,GVR,11651.274,11651.274,10761.864,11072.269,1071270,467622.2,542046.3,1260000,0,1260000,441762.05,2
12/4/2019,GVR,10939.746,11206.569,10761.864,11014.457,230600,100659.664,116680.09,0,34160000,-34160000,421065.05,0.547658847
12/5/2019,GVR,11206.569,11384.451,11028.6875,11224.357,263655,115088.56,133405.42,0,0,0,410700.3,0.641964469
12/6/2019,GVR,11028.6875,11295.511,11028.6875,11131.858,139406,60852.387,70537.31,0,0,0,411017.1,0.339173236
12/9/2019,GVR,11117.628,11295.511,11028.6875,11138.085,151397,66086.6,76604.58,0,0,0,400047.45,0.378447607
12/10/2019,GVR,11206.569,11206.569,10939.746,11031.355,196045,85575.99,99195.79,0,0,0,403334.45,0.486060638
12/11/2019,GVR,11117.628,11117.628,10850.805,10939.746,211400,92278.63,106965.18,0,0,0,389139.25,0.543250263
12/12/2019,GVR,10939.746,11028.6875,10850.805,10953.087,193800,84596.02,98059.85,0,3690000,-3690000,390890.25,0.495791338
12/13/2019,GVR,11117.628,11740.216,10939.746,11122.965,373730,163137.62,189101.69,0,0,0,387524.25,0.964404163
12/16/2019,GVR,11117.628,11384.451,11117.628,11240.367,195220,85215.87,98778.35,0,0,0,385303.25,0.506665853
12/17/2019,GVR,11206.569,11206.569,11028.6875,11093.614,216200,94373.89,109393.91,0,0,0,386508.75,0.559366379
12/18/2019,GVR,11028.6875,11028.6875,10495.041,10768.9795,720700,314594.2,364663.22,0,139620000,-139620000,388333.75,1.855877837
12/19/2019,GVR,10672.923,10761.864,10495.041,10610.664,386740,168816.64,195684.55,0,0,0,351859.4,1.09913221
12/20/2019,GVR,10495.041,10761.864,10495.041,10588.429,170710,74516.96,86376.664,0,0,0,342513.4,0.498403858
12/23/2019,GVR,10672.923,10761.864,9694.572,9964.063,1275676,556847.9,645472.6,1026000,129310000,-128284000,387109.7,2
12/24/2019,GVR,9961.395,9961.395,8716.221,9214.29,1361546,594331.1,688921.56,0,0,0,437490.5,2
12/25/2019,GVR,9249.866,9694.572,9249.866,9551.377,389910,170200.39,197288.53,0,0,0,449510.75,0.867409734
12/26/2019,GVR,9516.689,9783.513,9427.749,9566.497,531812,232142.31,269088.78,0,212000000,-212000000,450885.35,1.179483875
12/27/2019,GVR,9427.749,9427.749,9249.866,9316.572,1449270,632623.7,733308.56,0,0,0,516188.35,2
12/30/2019,GVR,9338.808,9427.749,8983.044,9130.686,488220,213113.88,247031.89,0,0,0,500865.35,0.974752995
12/31/2019,GVR,9160.926,9605.631,9071.984,9424.191,683290,298264.28,345734.34,1020000,0,1020000,481466.35,1.41918537
1/1/2020,GVR,9160.926,9605.631,9071.984,9424.191,683290,298264.28,345734.34,1020000,,1020000,504100.85,1.3554629
1/2/2020,GVR,9427.749,10228.218,9427.749,9914.256,763775,333396.94,386458.53,125820000,0,125820000,529106.85,1.443517505
1/3/2020,GVR,10050.336,10850.805,10050.336,10544.848,1116553,487388.75,564958.8,14280000,5950000,8330000,577964.2,1.931872251
1/6/2020,GVR,10850.805,10850.805,10139.277,10286.919,408280,178219.11,206583.47,28020000,115000000,-86980000,590808.35,0.691053199
1/7/2020,GVR,10317.159,10317.159,9783.513,9953.391,537260,234520.42,271845.38,0,0,0,607869.1,0.883841603
1/8/2020,GVR,9961.395,9961.395,9516.689,9688.346,504554,220243.86,255296.64,4360000,0,4360000,622526.8,0.810493621
1/9/2020,GVR,9783.513,9872.454,9694.572,9753.272,200020,87311.125,101207.08,0,0,0,622837.8,0.321143001
